well,split,typewell_profile_hash,rows,prefix_rows,suffix_rows,gr_valid_fraction,horizontal_sha256,typewell_sha256,horizontal_file,typewell_file
cbb406b5,dev,76510153282a1297cc39aacdb7db378bb7971f20dcb8f22bf89a31ba91eac901,8135,1807,6328,0.511739397664413,30d9e5c68fa21e95f0dc3e979ebdaf2103bef6a3aff298668d179267f521d1b3,3730409da6236118324bc908b38941de99d5b6162ea92c4c3dd0427c1bb3ac74,cbb406b5__horizontal_well.csv,cbb406b5__typewell.csv
cbe51de1,holdout,fbefb0328f71149d9c55c71c0cdcee0ac42565a1ed70ef694056e797317ee435,5362,1399,3963,0.9328608728086535,208f3615cb60d88558231799198ba1a52205cc028738e72e1aa9da10f8e3bed5,1ed5e5bb482ceb665d2b40e9309c5dbe950672baa70cba8dd3d56d48cd441b77,cbe51de1__horizontal_well.csv,cbe51de1__typewell.csv
cbe62450,holdout,d8d1f3256d28c665ac55a6ab2eb0e3dccd4647dec3c4d7dee080aff6913c6125,7858,1600,6258,0.6737083227284296,4c1d0439557f58e8bc86a62295e28f3207fdfb59146619556b8d4777e1bb639e,a95e7bb1eae00fd5f40f93fda508dc92da81210537425b202adc7b94368738a2,cbe62450__horizontal_well.csv,cbe62450__typewell.csv
cc08aa63,dev,72e319cb58dc4c4b1dc52bedf459daf8e3da215b3d9750df3c7f42de7a9242d5,5018,1744,3274,0.59386209645277,40aeef4b54ffeff5c9b6b35c7686e35a0cd278e4eb375115205e9baf32090d39,553122f28433947735af3fb3c10253f8fe02dac8b7b0ddfcd3274dce6d40fcaf,cc08aa63__horizontal_well.csv,cc08aa63__typewell.csv
cc8a1d57,dev,1c4069fffaf922d2abe4a4dcefefa9fce84eb621c90c6608f3879c74ddb94029,8321,1683,6638,0.8416055762528543,9fe949912768c7b9fe032f6366fb9dbc3197a69f7a29c95f23ab21ae56ee443b,fd73e361303553c4089fe6aa040862b86f4b0ae0aa31b8c1f75b5304056e2aa0,cc8a1d57__horizontal_well.csv,cc8a1d57__typewell.csv
ccedb12b,dev,7ed87342c6038dff0cf5ccedfef97af067fa265d6cdd749f37643be0c5a40ac0,6427,2026,4401,0.5742959390073129,72b6efd5053acbe1bf75e9b53ee52db070a4caddc41c559c4f9ebaddf13a32f3,bccaf30b5d0426f71636ce4ba2b356f7e9cb21218d913ee8866e190de6a5c0d0,ccedb12b__horizontal_well.csv,ccedb12b__typewell.csv
cd7f1687,dev,2bc5ba2f707603536d7baef0dd4e21ce6873f34f5789fc8a79ba44241cdf7370,5981,1749,4232,0.36264838655743187,002acdcefe2a9f3985dd4622aaa730ebc25b44257119c1d1399f0dad3c4bcb97,d6f824471c5f9962b696c5013cdae8dd3322d3d3534b7b6913c7f7656d03c964,cd7f1687__horizontal_well.csv,cd7f1687__typewell.csv
cda7eb37,holdout,af6c70ae2d84de7f127beacbf94572e107a478e57e3f314920c45156bd073565,7620,1647,5973,0.8482939632545932,71624da4f31e2cbd99a8aaa67298e3c7611872123968a299730b0fc368e247ed,f98a54f3527ff608a92022c30a4f2f280ba10c5fb55b27bc27b5e05f6531450f,cda7eb37__horizontal_well.csv,cda7eb37__typewell.csv
cdc31d65,dev,ee3c880ddfd89c5f7ef93dee06e71441dce1f8524531f8d300d51aae962b6a82,6608,1768,4840,0.5543280871670703,925e6e92d6ff0d9e77ed007e9bdd15109c72864fe02e96fc8efc4db85cf4cc60,bf782baad43ac9eb4c207001cb684737f56df5e0246eeb743801c80cebdb8e27,cdc31d65__horizontal_well.csv,cdc31d65__typewell.csv
cdc60a53,holdout,91e35c473ae5780ef29c60f37f2303e6f02fad7b88027c923be16cbebdbd2844,7631,1753,5878,0.4637662167474774,e0c2b7b7a0035037eaaa42f2ff05853179378eabda2c127f55191010de769af0,5224339c3aeab2c284f017fceae8dfba89299bd0608695c70c8aecb9d1cafa19,cdc60a53__horizontal_well.csv,cdc60a53__typewell.csv
ce55ba43,dev,264f81bd06c4152e9efd70afa15ba00e3dce62df99c8742627122bd61f93d9e2,5658,1554,4104,0.3647932131495228,982782144eab742429302414b1297353d55ca5cac24a0f265b8abe2d34a1e50b,1386d8d536e74d1eb96c7c1af04bcf5c579e7a6d232357c69e93607aaa6dba75,ce55ba43__horizontal_well.csv,ce55ba43__typewell.csv
ce8399b7,dev,1f09a3ca44aeb97357959fd0712d0bd6e9116b7059fe81fb8d7edb502f6d07e8,3548,1933,1615,0.9410935738444194,acf5d25ad37270adf57c7bb702465c6317c1b6d0c7d382229f5d4ef265183993,cfa23db47023340db566f604c58a7854568f2a6e9391d9d690445d0417cf3a26,ce8399b7__horizontal_well.csv,ce8399b7__typewell.csv
cf50c9d1,holdout,6b2528771fdb1f8d8ba785bcf72f609bb75f9430873020f2e4af4e339acb53dd,6634,1776,4858,0.8289116671691288,b54542339c4ba94045e57ffd63d278a9cd13c2e2466c12656317ed89afd5a240,3cf4eeb573c8e018b5a1ca5a32a464ffd83bdd0ec33ec136b9cc8dd2ef3213f6,cf50c9d1__horizontal_well.csv,cf50c9d1__typewell.csv
d00e7eb9,dev,47143aecfed87aaf7dc66d8da8e2f8dbabac24f57a46f2c37e3ea5574d400578,7321,1617,5704,0.5310749897554978,b2dec20fc1c45b731d07b36b5e046ffa07ea0f0ba59c9c8981ad1ad635758db9,9bbf1c51d3a9b8a334faae3f10e632ebaa9b90cf14f804a4e3874b08a2f2b100,d00e7eb9__horizontal_well.csv,d00e7eb9__typewell.csv
d011f41b,holdout,6ba409d6a11775872bb6647dec72c77c3f90b083fe300f4ec6e029a964c60537,3906,1639,2267,0.9549411162314388,c9205f982b530ad70bbc6714c8917868877b847f236f59b052d263fed14d9d73,a713155c161c30a6e6f7b79031964a00cacb18aec97dcbcdd62ae42f91a590d8,d011f41b__horizontal_well.csv,d011f41b__typewell.csv
d07aed8f,dev,95fe21cabbd37b526c8ede533a8342df8e9550f40202d522e7e03c8ed847eddf,4709,1752,2957,0.7050329156933531,5a3edea948d3efc7b07ccd21b07fdb863675ce56592181cd41e5ebed2e0a2d42,4979b2be0dbd6ab3f1a5af2ea3cc9292da16448fe1a0368baea82387e19d1691,d07aed8f__horizontal_well.csv,d07aed8f__typewell.csv
d085e611,dev,3e6cf6033e01aa35ebce138990a3be7f734c0182ecb8c331f44ef1f90bed14d2,7852,1661,6191,0.5289098318899643,4eff0b397c2cf5f3c96b7409e317ef8111efdb46582301b3a760c2f24ff8c334,f57b9dfd4f383fd42b1233ab9e2db53d841ad6eb93f970207a45968e7c59b1be,d085e611__horizontal_well.csv,d085e611__typewell.csv
d0a0e7b5,holdout,dcc07c36f2f1c67c56bc36178cdfd03c03b5192c5b7e9e7c7676033e91e080c8,5423,1607,3816,0.8668633597639683,d536033c9ae6533e66d396830565973a7008fc01607732b021d0f4bccb5a08bf,3c57411ccb91be5215a1d06bba7107e5fb246e4dab4c0ebbe566eefc7e07c91d,d0a0e7b5__horizontal_well.csv,d0a0e7b5__typewell.csv
d0a43760,holdout,11c7b208e224151364dddd193072f0aa4649afe62929396f575faeacdf30c8ee,5502,1461,4041,0.985278080697928,3419392ca9fc03ba44a8ab08ea8939ed6efa68ff01cf446f46350e9e63b53cce,808e0e8c4421d365b3d3344bcdfaa4b62f27b2ae9616e2cd45a8eba4f6f6348c,d0a43760__horizontal_well.csv,d0a43760__typewell.csv
d0cb63ae,dev,9260781d76ffe713f8013c6e98a82ac60e6d6bfe1cbd1b5798327ce27fa2b05d,6859,1636,5223,0.667590027700831,bcca13e8cbec4bd16704fe8dde0fd8769edfa3b5a63293ce4f3a52ca032dbba7,cd6172c129787d19c1968918dab0277540ec9486872e2dc03b3c1ca9f15f1e88,d0cb63ae__horizontal_well.csv,d0cb63ae__typewell.csv
d114d9c2,holdout,b775a84a66857dcf1b9918e3d585971eafdb55d92a6c6b2ebb7519220692e632,7543,1337,6206,0.5569402094657299,ed518aa841d10bdc64d4a0d855df886a90226a2902901e0f96503678b3caf009,8e6f06e78d23daff9a580a93df6215d8b8185b9c2b70ebf03e55746991eff6c0,d114d9c2__horizontal_well.csv,d114d9c2__typewell.csv
d1457cc5,holdout,971980e08d3be14aa5bd86544a51996f4537f34657312df7c8ff9cd9504a5fb8,8443,1523,6920,0.7047258083619566,94e0f7ab5655d5b41c8094852c4f4122d322d88144b22779002440ff1eab3c7d,1b8c8b55b6668c51ffae06c77c75132bc21a6db962b19fda859f4b18da70603b,d1457cc5__horizontal_well.csv,d1457cc5__typewell.csv
d1ecf309,holdout,d4447cdf458b6083df90176d127d00012287160377c32422419bb950c2a5c01c,7864,1696,6168,0.5188199389623601,13e4457932ea61279bb4556e385e303a38f901fc13865ff0aceaed8e4a71bd9e,f92afa92675ec5c32cc1ce8e1a99f1c0cb88078ff212b12179d348f56bf706f7,d1ecf309__horizontal_well.csv,d1ecf309__typewell.csv
d1ee630d,dev,38ac36220980cf145d4f25ea6383c38d6417d05d9075adfc19e31afb1ba76007,7879,1589,6290,0.5937301688031477,9be0dd6303c134888bd577fb044453ccd42ded15ec2eaf51d0cd83aa2ce00316,3cf31827c37c69fe142ed03f0ac503e1a2a387a9567fde0111620680f6b60a1c,d1ee630d__horizontal_well.csv,d1ee630d__typewell.csv
d217e0c5,dev,c3a0905e50618acd5fa75024edd3fb07c9496f50c1a1295f8536bfabb52061c2,5713,1875,3838,0.8688955014878348,2cab77f2c7fff508caab95d819bc2a2968f034f8aeb18d6e5410deaa66aea652,68be777c5c0c47eaa0dbfc904acbb9602899516c4004eb89b478fd4c8febe304,d217e0c5__horizontal_well.csv,d217e0c5__typewell.csv
d24ff243,holdout,9c780bc4e48a91e8f06e4cf6cb192cde198b72baa844f9958a0f3aa8c14a6565,7116,1475,5641,0.7609612141652614,0620697dab4b3647047c6843a45208ae0daf42ccbabf1d891624d646d1a59d8c,c3974e85856aa5beafbe15c2712e33a9ce6bb0e0e81039b8171e6564de6a975d,d24ff243__horizontal_well.csv,d24ff243__typewell.csv
d273674e,holdout,fb313d69d98a7f6507a5036410530ce7898b54002018c1e7f35c404b1f81886f,5738,1839,3899,0.8021958870686651,9a50b5d5dd8fbf9ca1e9de55e49a8ef7d97f455b9cc58fd6453742c7cce8628e,34ded9550a1f38ada7260496c14fc1997e90a14ddef68b81fd85aa8b24608f2e,d273674e__horizontal_well.csv,d273674e__typewell.csv
d2f3b1ab,holdout,0cc2775045b21053b9ae70edb18403a99aa0dc84187d2883d43f46eacdb85cfd,7018,1437,5581,0.7787118837275577,fa10b15e2a56ff4db65362c23553b588dcdbb65f3990f7083fb595675b54956d,b65c1d67a67d2c3ca5a2474289bc24f6a2c6591c25bb96600cd6a9d25b87e8b5,d2f3b1ab__horizontal_well.csv,d2f3b1ab__typewell.csv
d3df146b,dev,f1eb9059ea316ccdc7d14260f9f10beebbb682fac76938a268e469ee544fa8f5,7252,1465,5787,0.722007722007722,1b2b83e872dc8320c32cdab3a593eb6524b34cfc2a4728c1ae806424e697a1e4,abf003fa028e9de3e1d55f2285761e7b36e788f02d9998dfa273975a11722b36,d3df146b__horizontal_well.csv,d3df146b__typewell.csv
d40f61d5,dev,b7e77fe30e9a2946004e895d497d426941d5104f8be0277744039f9c26f26e66,5880,1841,4039,0.8454081632653061,0b05e9a4b3282939bcbd67ca89cd10649d3ebd07804b639740e19beb7801a8cb,f4ef920601bba44aafc972e75cf3e72067593a090a3c050224ce6c8275e7bf77,d40f61d5__horizontal_well.csv,d40f61d5__typewell.csv
d41beaf2,holdout,8a238574099b3dd5577bde2fcd3f86b6a12aa963de9aeb62874081002b229767,6592,1839,4753,0.7305825242718447,0f2ad0584d36d11b985ebdf6b15ec766ca0d88c2cede642209721d4468a385a1,7fb4f50a242f1ac58aa3b29faa4587ba729625e436a150b71e3f6a4f4175952f,d41beaf2__horizontal_well.csv,d41beaf2__typewell.csv
d463e527,dev,dd77ee64cdbd7f916a8f4f6c3628d652c1da4d7094e13f0a429ed7e6eeb3df77,6991,2224,4767,0.9490773852095551,bb4f04c1d00e932537ccdc6829a8c415fdd66c1c2f09a30b4dfbea0a4b2642db,6c78386a7d0bd5d3667dcd9797b1915dfd7e3da6c35ee9cd7bfaede8e69e3405,d463e527__horizontal_well.csv,d463e527__typewell.csv
d4f60a28,dev,7b50fce1678de7ccf597236383ab1fa3709930f21a42d6f4eb2421cf4bfbc6e4,6435,1934,4501,0.6399378399378399,8ebf1ea9c4cbff16d62f7b9013a9485854c857952fa3f19e25cc23c3e71a0930,1333ee93000a06d2c0f4f33d9598787422188cd9c97e1a26db0dfe2c921c4311,d4f60a28__horizontal_well.csv,d4f60a28__typewell.csv
d50c649a,dev,44fe52a4d1bf29e0ff7012f43bce2668f70e80d030c0e5df3a3dcbe2ec582d59,6548,1675,4873,0.7000610873549176,92d3f8cfd0d1f16ff687371a88486237793fb7d94b02843f6eaecffdbfc9a727,62665987cfe5b01ed3ad16a1e51b297dbba71d49a89ef131ec38c796323355f5,d50c649a__horizontal_well.csv,d50c649a__typewell.csv
d543916f,holdout,08a3d7c2e6a0c2fa30e3562354033c1c64ff2628734817a8e17ee4bf6cc44bf6,6281,1482,4799,0.5115427479700685,fc7aaea281a419f7a0223b128dff07683f58abee86c22c6a70fe10f9a206649f,274b53ca8fda98fca415424598ecb47ca70cf4c75532495ccc39e800b0f4661a,d543916f__horizontal_well.csv,d543916f__typewell.csv
d5df0ff5,holdout,57b466762c6ff8c308df95700e215fb6cfefeafcf87770023af3e8e305e9e2ee,5490,1458,4032,0.970856102003643,535defa196be1ca03d3cccf85e50ff785e864a1f43ae95854b4623434c816dc5,c25f199c0d68bda338c9bc7e5cd2c5032207aec56bd752ec82c1291e0f11160e,d5df0ff5__horizontal_well.csv,d5df0ff5__typewell.csv
d60430e6,dev,9d69b4708cfd3d149a66a1cdd0a7f935f35fedcbe523e0ec0f10e487fb14378c,4176,1665,2511,0.6628352490421456,f264e9e358162024f16e2bc393f74dcf06813c32129694f230aebaea0c3b620c,04925060233c0a7c50f7c021ec9f2273e7690b4ea9c4f4489c790002a18d42c7,d60430e6__horizontal_well.csv,d60430e6__typewell.csv
d63196fe,dev,64c4f7513420bcfd6d7ef0976e984ed199a9004089b0f5cdaef88dc544019445,5881,1371,4510,0.8365924162557388,79092e46165b68244db51be8e811c5923e4d813e7d28659bd5471288a16a782e,620e5329e2746f6223ba0dbb43e05f72c03ef44f7a595fe3ed1cf914b73299a8,d63196fe__horizontal_well.csv,d63196fe__typewell.csv
d6c320d9,dev,7b416baba3c11c3d9602c01d03df2adf1d4039354363ba7edd8d9ced2c5693a8,6946,1494,5452,0.9637201266916211,d2185bdd30dad4d6a266846bef9983c223dfb0c1708236f8b193c6ef4d2e679f,d139c8a99aef9228eaee1108cda011acf847b79f7537cc86019a8f7c8d4d3258,d6c320d9__horizontal_well.csv,d6c320d9__typewell.csv
d6dd7330,holdout,775b1ef3091f7b6c38b8758c0acbcf59956b7c5b8f5c7d6f9663fb5bdefb8ad7,7660,1467,6193,0.9369451697127937,f97b7dac83f17bb382f654eb05552018bd5d44208ce040a9db4b31ba69277753,cce0123542d1d24839d29f7af0dd0cd7b3d81f5cbb15c8de2a4b2779d4407b18,d6dd7330__horizontal_well.csv,d6dd7330__typewell.csv
d7ba4f9d,dev,b318bbb467c7b8e145d3258523b5689007534716c6e26bd21cfa7688bde820d6,7771,1748,6023,0.6866555140908506,26aad65ac8b72bacddda92437393acd0060a8ee6f8b7bf4f58482c5c5b081273,3c79f249dc3e612c153856de1ceb00fb60a8ca64c5f1bd515660ffc582affc95,d7ba4f9d__horizontal_well.csv,d7ba4f9d__typewell.csv
d7eb0be8,dev,825ddd438f2fef9e77a1ce78bb50f81fa13ef416264a1b55b6291f20c2fec415,7208,1807,5401,0.9533851276359601,3e819c5012e92a2a109228552558180d6ca7654f40a00a5a0c6b391b12151858,b3dba2b9710e98f912ba074dd70f338b8894abba2aff440c676effeafce8fc87,d7eb0be8__horizontal_well.csv,d7eb0be8__typewell.csv
d84b621b,dev,2c29e339e97c18a826e6d088cb6d4b68712bdd35ad65cb41f6ba5837564eb6bf,5746,1752,3994,0.7297250261051166,453daebfc62a2acaec8fdf478143539fa8d8be71eda8eec5d488d230d02a01ea,6e98ba8d8adb6ef01826bd8e0e1d6ebff76ff67fcb6b34ad3abc318a2a8e65b5,d84b621b__horizontal_well.csv,d84b621b__typewell.csv
d90aa14c,dev,56e7cc798494b9f1499347226141f81676c2f6fc048835ef928802d3eb37f325,12141,2123,10018,0.5965735936084342,4d5aa31b97f33f88eb9e31cb7d1b606683e3da062a329f02594f02a0ee8dbf21,cf77a300d4edaf792217f9beeef8b45aabb57ecd113213c532e00d123c9286c5,d90aa14c__horizontal_well.csv,d90aa14c__typewell.csv
d924e971,dev,5d4e96a9040c5863761282033971609756c86fc7479968ce9c84650ed8885ebd,5308,2124,3184,0.8918613413715147,85f2381ec497ad085d02840f477cd97116f15a0ff11f09d260c6d6ac21c612a4,023864a68f263d29a1cdf425ed216f261af05581c4a33cfe86d0202052e98d3f,d924e971__horizontal_well.csv,d924e971__typewell.csv
d9ae59b2,dev,675148ef66b9efa86d403ce30cb177bf57389477c949d135218c6df60a73c17a,5150,1502,3648,0.5790291262135923,dc0d6795eabd2238c13efd23e6cb3969b5be979252db5fb28e0ee63a058f11a1,5cff132c5c8ebd48293c8965c85ef3de4d6b8ac9dfea99fc65aa9e3b02af0b48,d9ae59b2__horizontal_well.csv,d9ae59b2__typewell.csv
d9d6d94d,dev,45fe35f281a0b7bd6a0d8e4fc6d6d7d2467046dbcc0b42814df0a1b85de97474,6660,1741,4919,0.8343843843843843,9707e9ec052c7cc7301a9d835fb39413f42a64bf00843c8e254c1bde1e64e8ea,8f50f4ef1b0bb2c46a14d18d10dca37cab78fd7bcfee5bdefe1628cef0708b94,d9d6d94d__horizontal_well.csv,d9d6d94d__typewell.csv
d9eca87b,dev,d42818d3bb39896e266753100b43551fb9cbd1a2b0522eaffecba262605d11bf,7932,1559,6373,0.4336863338376198,0c5964a643c045c02b96a883e95e0889f697ba8a9067333b59d5c6625813aecb,da74edd6d272c140f4747d8f6ed957592c58b273fbe61d9b21d0f44833f92cc4,d9eca87b__horizontal_well.csv,d9eca87b__typewell.csv
da2d4d7c,dev,6129a232239899e9f92d0375a7df9a7d96bb4204277b279fc6cd68472e877e84,3567,1453,2114,0.7544154751892347,558c0704cbd222e2db2c581e779104bfbcfaf48f036932af9072d878de51bc60,e3f1ca69c4bd9c0a0f81f8d535baeadc0cf947f554cf4eb03b22be45ceea359c,da2d4d7c__horizontal_well.csv,da2d4d7c__typewell.csv
da3bfe4e,dev,2e69835c358e0dc9f3c9d00732a78d782e9927c3072eb90dc5302de044523a59,7107,1558,5549,0.46137610806247364,78afb4e9ad3c6fb95e9c71b65da97988368bdcb3298edcf17a13b83bc8133028,6e49f507366c889d27370cf61870943839ffb992927eedebfdd0a657da0b5050,da3bfe4e__horizontal_well.csv,da3bfe4e__typewell.csv
da3cf798,holdout,55e04d438e1eca1772699cda49fedb143cbe478e4b3a387b5919b8eacbdedc82,7591,1747,5844,0.5067843498880253,6cebca789f881af918afe379f4c682d4daf70165e8e296c541457942dbb88455,652df7e8efa0e6b5579dbac2a09d3c4d963ef2742f36f15ffb1bccd92227741b,da3cf798__horizontal_well.csv,da3cf798__typewell.csv
da940160,dev,bdb0a78ac1cb0456c76de3cf475c1e1ebc6d24fc1c693dff7fd2d8bf5eb3d3e3,6792,1660,5132,0.6610718492343934,2bc7ec72a191db9f9c8b01f6f150e997bfe55e99b7080e8937977b7765b46ff2,12beb50c2005ea9cf361e0feca7c2f579290a2065779a8345f05e85362e0d1dc,da940160__horizontal_well.csv,da940160__typewell.csv
dafc88c3,dev,ee9559c3f66844d0a1c510570c33b52fea0d475e8bb174091673a3c1d75aa482,7187,1615,5572,0.9515792402949771,2a740282c5e50e18489a3ceb1cf176e19e3e341dd15043bbbb62659b1c8538b7,4da39e408e273abd39f486f25051f9dc229ac5293909a22c76485d89bae6a628,dafc88c3__horizontal_well.csv,dafc88c3__typewell.csv
dbee6c86,dev,eaf0a89bb7b724ab045d8b264657ab1c68c07050097e504e8cb4b07bf2179206,9114,1745,7369,0.9489795918367347,15eeb645ff1c573f1dbdfd473533702982f0ab8396e6a5753fb15c129e2f8df1,6f597aabb5d15f5390903cf5401da10630bbe8fc7d2ad57efc664ea701593910,dbee6c86__horizontal_well.csv,dbee6c86__typewell.csv
dc5fbe29,dev,a3598711536fe310c8971f805b5862980a78ea5f140b016d516a24b0a79a754b,6555,1352,5203,0.6660564454614798,b575680c928972c9a2e50047814bbd7acbdf2b9d8913bd29a7083a0cfa9ffe93,edb75b8ad52eb715967d1886857adef1512984d8d05b06a9a0f0c5fc0df8e9ca,dc5fbe29__horizontal_well.csv,dc5fbe29__typewell.csv
dc7da28f,dev,55a100c4abe6bed88a2a331b5632f53fbb6b5953da75929fa8d4113a656912fc,6672,1898,4774,0.9262589928057554,2437e3dd7317a09c54b9ca0df0c0844f12f1cf793451d1325ae290938f88476b,791275de8ca8c81116606af12dba7311adf278156375314ccc62fad4682b9ae3,dc7da28f__horizontal_well.csv,dc7da28f__typewell.csv
dc7f9757,dev,8896f2d88885144d17b357b8dcc73829d59c2f44852db4fdfd14d25c22881824,6203,1843,4360,0.46284056101886184,7bde1f17051fa8d4ef6960a740f9e6406add65db16f49f45d51ab5044ab4e672,874e854d2b5250d2d91060336d05ac31cab6dfe03873b1a0661f048142b5e1c0,dc7f9757__horizontal_well.csv,dc7f9757__typewell.csv
dd168de0,holdout,ead450a96ca96fa9352a8c21e35e4285f5fd5d63562ccf76babf57faf6373ed1,5095,1791,3304,0.9322865554465162,1a007c99a91c1c018818d23bfa4a36f733870ebe094abac87e90bc26b53c96f2,bcdbfa5fabab60219df0129f00f8f56216fcb7f6b6cf1776d36b6c9af8fd2cdf,dd168de0__horizontal_well.csv,dd168de0__typewell.csv
dd64382d,dev,e96964fa4b6356d1728949e7b6960d81e583c3f45c124b26ef7d1c6defb9c07c,5058,1934,3124,0.420719652036378,d4732bd6d2a1f6441cbcbf712ee972f76785dad976838cc7fe530f3b222c950f,5d72587c573602d8aed99090a0f3b6e19f82c7e6e06d2056676b0bde8acb863a,dd64382d__horizontal_well.csv,dd64382d__typewell.csv
dd6bc5b2,dev,b833ee5a84d08a0c6eea2580614bb6e7787ce160991f7ee7c70895d8e58d90de,5764,2162,3602,0.9066620402498266,a7d78ca73233db50b1e45859b97ba402cba521f4c7d5bb3033dfc582cae73426,1177b78728d8fab1246cee8760b3b8b4553414d64b289274784798e34da9a814,dd6bc5b2__horizontal_well.csv,dd6bc5b2__typewell.csv
dd7d638e,dev,0233e23f69ddd6e1ec13d74bad3c7650667dd5c3a249a427cd5b81c0bd0ad70f,6046,1745,4301,0.6644062189877605,1f0d018d862d99161f1985b2e2f02603849ae05ea36f866f3ef4d52df3b5a12b,47facd57560f7c6add39687a4e664b953c1da080530c280be519eb3f8a346fcb,dd7d638e__horizontal_well.csv,dd7d638e__typewell.csv
ddc790ff,dev,a82b716f5138f8248cfb9b392ac183898c869c30412b8964ccf2a6698f75ea54,6468,1742,4726,0.5853432282003711,190c2752f0532cc0fdfd837b2498eb2c5901d2a78fa8bd109a86d4d876b545b9,6ecd933b43cf50cd8b185a65ca4fcaae8fd86cce53fc294e18f4680fb2ef29c5,ddc790ff__horizontal_well.csv,ddc790ff__typewell.csv
df71d1ff,dev,c5b65501e7d0eaa365219aa35cfd74dec257030bf406f753f48973621301e7e5,7879,1651,6228,0.46693742860769133,3c52906d8b8f4a4ed33af5ea9ca665fe54d330970db92c280ae01933483bbf62,4206f9c51dcd473dcf1bceca20b3250f9298709167d290b7e6e82cff3d5736fa,df71d1ff__horizontal_well.csv,df71d1ff__typewell.csv
df73b8f3,dev,5be7b22cff50650fe569187302a583722758b0d67882c2ac6792e3f7315ba922,7150,1839,5311,0.3702097902097902,95ba3b80c7a0052552e314e372e3ca1a1f798178545ed9f73d89369061b44d89,1297dc27398d0f19545d75b728751a2f5ca907944b8400c585dd041f5dac7f61,df73b8f3__horizontal_well.csv,df73b8f3__typewell.csv
df8290be,holdout,e9344b01cddd584d4b0a5308ba877ef5bbe405bc7afa54ec210e1eb2f3a32b1d,5675,1703,3972,0.40105726872246694,2c0d89d33c82e8723eeee19846e2b518fdca4a24fd6f191cac35c284b2f46c1b,031cdc6af530afb07b194f4592fbcba39b836b625e382493bc4f4ced2758a384,df8290be__horizontal_well.csv,df8290be__typewell.csv
e0079ed1,holdout,2c6ec8962d37d017003c1afae12cc16e44d3fc425fc50dd08cbbfaa4cde4a0fe,5257,1786,3471,0.7154270496480882,ac85b8581b531ca1ab89400f46ac0d98012c5f77de100294c5a7a8c77dca93a0,0ce3f6c53adb3df926f0ef623a2ab31788b3532487aa47c6842d6a5e1c61001d,e0079ed1__horizontal_well.csv,e0079ed1__typewell.csv
e03b45fd,holdout,e1523ad94f707f3ebe25a2bee2ec48db7b26f548360dff119bc3620951d85dd2,7083,1741,5342,0.6107581533248624,ed9b3165fc93a02d2cb8559bc764699df60a59065c4ad4ff234d85432fab2814,9dab4424b1ffd2519d57539006fca19d688b43b14620eb660ff207a175204126,e03b45fd__horizontal_well.csv,e03b45fd__typewell.csv
e0f36d98,holdout,af94a7f500df60313c38c2e7ff827376951ead75cc870d7ff6b427bf094a1355,6714,1738,4976,0.5406613047363718,5d687343bb2e661768965046c2f68148f98d6e3a1b3d6503dd23b4ecf209ad1a,ab17b51f8a9c08504dbc06af6fe9408f437457f5396ba3f19d3ce6a094bc7f74,e0f36d98__horizontal_well.csv,e0f36d98__typewell.csv
e149204f,dev,bbd3044e885d1c02847dcd4b8748d8698de89433bf07accc75736c81f4d9332d,7549,1452,6097,0.4384686713471983,46d78a7673ee0be999813de97b254a956d2e17999f8a13e846cbaf91af55c8e1,9fc53fa286071f2001f7032dda3c4052f7224b6feae3c4c40392f112d7664694,e149204f__horizontal_well.csv,e149204f__typewell.csv
e14d641e,dev,4d32b6ae293f1fb78c5d559c386173337c4783fa3aa921a467caad91a20a382c,4978,1794,3184,0.3782643631980715,2719fccbbcd069eeff2f38d06f7ae36556d1ad41e5774049c8fa9c5f29660f55,0b1aa2d8ac82f1805af47e3ec31f6dfb23f654d9f5f59c25cf10be9ec4522abd,e14d641e__horizontal_well.csv,e14d641e__typewell.csv
e161bd0c,dev,ea37b5866ec2e892c469f8fbc0d9785d251914972f80beeab4625b83c018af90,4813,1864,2949,0.5360482027841263,e1a6ef74b4637cfbb2f624bf6b93c8942f3bbeb473b5a8d555b8634187d63617,02969116e68655941a79a5c6fb13f29ccd8472ef5c2c4978f2c5f9e30e374ce4,e161bd0c__horizontal_well.csv,e161bd0c__typewell.csv
e201fd6d,holdout,4c75d784420d0de5f5b8643e68159069854384c288681bd090817b48fc561771,6912,1842,5070,0.7173032407407407,8e565d1c59fc0325c85a18f2031ff6f3e7353783c9113c8c2ab2261247072e02,5218a07a088e8554d5515c0beac92fd14970d71166f55535dc8deb0791a05148,e201fd6d__horizontal_well.csv,e201fd6d__typewell.csv
e25f1537,dev,5ae1e7b85261b7a7c60d72c2958ca73328a9c0b34a0ee75963bc4cd28843860e,5018,1841,3177,0.7628537265842965,e898751d932819aa46c18532fd23059d3b11f6e4ecf0f81c279c9300b00be6fb,a60a1f5bd9fe768bd21e4785259fccc6dcebab60798cd3179af24a79d1bf7986,e25f1537__horizontal_well.csv,e25f1537__typewell.csv
e2fc7745,dev,8cb8514cd1e7ab9ab66d335957380f867631afb8f14e65d3ee321c02c9a64f25,5343,1651,3692,0.9271944600411753,db25cc8b8ae5107ef3d18fe783e5c0cfeeb97e4f6178b84cbbeba2c8166b78df,1eb6a21757f7b54f75a280ae668356ea781e83ab91c235da548fde596ff41be3,e2fc7745__horizontal_well.csv,e2fc7745__typewell.csv
